OrderID,OrderDate,CustomerID,Region,ProductCategory,ProductName,Channel,UnitPrice,Quantity,Discount,ShippingCost,Revenue,Returned,UnitCost,ListPrice,GrossMarginPct,Supplier,Segment,AcquisitionChannel,SignupYear,LoyaltyTier,ReturnReason,RefundAmount,RestockedFlag,COGS,GrossProfit,NetContribution
ORD50402,2025-04-22,C1160,West,Footwear,Canvas Sneakers,Online,94.18,1,0.15,10.01,80.05,true,93.6,111.96,0.164,Northwind,New,Referral,2023,Bronze,,0,,93.60,-13.55,-13.55
ORD50062,2025-05-12,C1173,East,Apparel,Chino Pants,Online,186.29,2,0,10.97,353.95,false,45.05,79.17,0.431,Meridian,VIP,Email,2023,Silver,,0,,90.10,263.85,263.85
ORD50830,2025-04-03,C1000,Midwest,Accessories,Wool Scarf,Online,88.24,1,0.15,11.72,75.00,false,29.0,57.99,0.5,Northwind,Returning,Paid Social,2025,Gold,,0,,29.00,46.00,46.00
ORD50816,2025-01-06,C1140,Midwest,Home,Table Lamp,Mobile App,33.57,1,0.15,11.89,28.53,false,26.19,45.15,0.42,Acme,Returning,Paid Social,2023,Bronze,,0,,26.19,2.34,2.34
ORD50382,2025-02-06,C1085,West,Apparel,Denim Jacket,Online,83.90,1,0.2,6.41,67.12,false,45.49,79.95,0.431,Meridian,New,Organic,2024,Gold,,0,,45.49,21.63,21.63
ORD50819,2025-08-06,C1083,West,Footwear,Canvas Sneakers,Mobile App,63.67,1,0,5.55,63.67,false,93.6,111.96,0.164,Northwind,New,Paid Social,2025,Gold,,0,,93.60,-29.93,-29.93
ORD50891,2025-11-25,C1097,East,Apparel,Chino Pants,Online,72.65,2,0.15,11.70,123.51,false,45.05,79.17,0.431,Meridian,New,Email,2023,Bronze,,0,,90.10,33.41,33.41
ORD50736,2025-12-13,C1086,West,Footwear,Running Shoes,Online,59.38,3,0.25,4.13,133.61,false,94.62,113.18,0.164,Meridian,Returning,Organic,2024,Bronze,,0,,283.86,-150.25,-150.25
ORD50094,2025-02-12,C1072,East,Beauty,Bath Set,In-Store,79.41,5,0,0.00,397.05,false,19.67,43.71,0.55,Umbra,VIP,Referral,2023,Gold,,0,,98.35,298.70,298.70
ORD50373,2025-05-17,C1028,West,Apparel,Chino Pants,In-Store,88.83,2,0.1,0.00,159.89,false,45.05,79.17,0.431,Meridian,New,Paid Social,2025,Bronze,,0,,90.10,69.79,69.79
ORD50095,2025-02-20,C1040,East,Apparel,Chino Pants,Online,104.09,2,0.1,9.33,187.36,false,45.05,79.17,0.431,Meridian,Returning,Organic,2024,Silver,,0,,90.10,97.26,97.26
ORD50248,2025-03-04,C1000,Midwest,Beauty,Face Serum,Online,55.95,1,0,5.49,55.95,false,17.07,37.93,0.55,Northwind,Returning,Paid Social,2025,Gold,,0,,17.07,38.88,38.88
ORD50360,2025-09-19,C1057,South,Beauty,Perfume,Online,60.55,2,0,10.32,121.10,false,15.84,35.21,0.55,Acme,Returning,Referral,2025,Bronze,,0,,31.68,89.42,89.42
ORD50903,2025-08-13,C1119,South,Home,Ceramic Mug,Mobile App,39.50,3,0.4,8.38,71.10,false,27.46,47.34,0.42,Meridian,Returning,Organic,2024,Gold,,0,,82.38,-11.28,-11.28
ORD50026,2025-08-25,C1130,East,Accessories,Sunglasses,In-Store,40.38,2,0.15,0.00,68.65,false,26.16,52.33,0.5,Northwind,New,Paid Social,2025,Gold,,0,,52.32,16.33,16.33
ORD50729,2025-06-29,C1033,Midwest,Apparel,Summer Dress,Online,62.60,2,0,3.77,125.20,false,40.56,71.29,0.431,Globex,New,Organic,2023,Bronze,,0,,81.12,44.08,44.08
ORD50276,2025-04-28,C1071,Midwest,Apparel,Chino Pants,Mobile App,87.22,1,0,9.88,87.22,false,45.05,79.17,0.431,Meridian,New,Paid Social,2023,Bronze,,0,,45.05,42.17,42.17
ORD50034,2025-10-17,C1080,West,Apparel,Summer Dress,Online,60.41,3,0.1,10.08,163.11,false,40.56,71.29,0.431,Globex,Returning,Email,2024,Silver,,0,,121.68,41.43,41.43
ORD50494,2025-09-18,C1070,South,Footwear,Canvas Sneakers,In-Store,171.60,2,0.15,0.00,291.72,false,93.6,111.96,0.164,Northwind,New,Paid Social,2024,Silver,,0,,187.20,104.52,104.52
ORD50555,2025-03-08,C1102,West,Apparel,Wool Sweater,Mobile App,29.38,1,0.15,8.55,24.97,false,35.65,62.66,0.431,Acme,New,Email,2023,Silver,,0,,35.65,-10.68,-10.68
ORD50575,2025-09-18,C1038,Midwest,Apparel,Denim Jacket,Online,60.19,1,0.1,4.10,54.17,false,45.49,79.95,0.431,Meridian,New,Organic,2024,Bronze,,0,,45.49,8.68,8.68
ORD50130,2025-04-24,C1092,West,Beauty,Lip Balm,In-Store,15.19,3,0.2,0.00,36.46,false,16.19,35.98,0.55,Globex,Returning,Referral,2025,Bronze,,0,,48.57,-12.11,-12.11
ORD50861,2025-05-24,C1163,South,Home,Ceramic Mug,Mobile App,72.11,1,0.1,8.28,64.90,true,27.46,47.34,0.42,Meridian,New,Paid Social,2025,Bronze,Not as described,63.56,Y,27.46,37.44,-26.12
ORD50100,2025-05-04,C1117,Midwest,Beauty,Lip Balm,Mobile App,18.08,1,0.2,10.46,14.46,false,16.19,35.98,0.55,Globex,Returning,Organic,2024,Silver,,0,,16.19,-1.73,-1.73
ORD50666,2025-07-15,C1105,East,Beauty,Perfume,Online,12.95,2,0,8.06,25.90,false,15.84,35.21,0.55,Acme,Returning,Organic,2023,Gold,,0,,31.68,-5.78,-5.78
ORD50850,2025-03-13,C1046,West,Home,Table Lamp,Online,56.16,2,0,11.34,112.32,false,26.19,45.15,0.42,Acme,New,Organic,2024,Bronze,,0,,52.38,59.94,59.94
ORD50674,2025-01-30,C1123,East,Footwear,Canvas Sneakers,In-Store,126.28,2,0.2,0.00,202.05,false,93.6,111.96,0.164,Northwind,New,Paid Social,2024,Silver,,0,,187.20,14.85,14.85
ORD50404,2025-12-01,C1069,East,Beauty,Lip Balm,Online,28.04,2,0.15,11.00,47.67,false,16.19,35.98,0.55,Globex,Returning,Email,2024,Bronze,,0,,32.38,15.29,15.29
ORD50415,2025-11-17,C1011,West,Apparel,Chino Pants,Online,97.65,2,0.2,6.74,156.24,false,45.05,79.17,0.431,Meridian,VIP,Email,2023,Gold,,0,,90.10,66.14,66.14
ORD50017,2025-08-25,C1061,South,Footwear,Canvas Sneakers,In-Store,127.64,2,0.15,0.00,216.99,false,93.6,111.96,0.164,Northwind,Returning,Email,2024,Bronze,,0,,187.20,29.79,29.79
ORD50672,2025-12-08,C1171,West,Beauty,Face Serum,Online,12.02,3,0.3,4.71,25.24,false,17.07,37.93,0.55,Northwind,Returning,Referral,2023,Silver,,0,,51.21,-25.97,-25.97
ORD50480,2025-01-26,C1179,South,Beauty,Hand Cream,Online,25.39,3,0.2,4.37,60.94,false,17.77,39.49,0.55,Northwind,Returning,Paid Social,2023,Bronze,,0,,53.31,7.63,7.63
ORD50136,2025-11-12,C1111,West,Beauty,Bath Set,Online,29.13,3,0.1,10.05,78.65,false,19.67,43.71,0.55,Umbra,New,Paid Social,2023,Silver,,0,,59.01,19.64,19.64
ORD50053,2025-12-30,C1153,Midwest,Footwear,Leather Boots,In-Store,103.62,3,0.4,0.00,186.52,false,94.79,113.39,0.164,Meridian,Returning,Email,2025,Bronze,,0,,284.37,-97.85,-97.85
ORD50400,2025-04-17,C1092,West,Accessories,Baseball Cap,Mobile App,68.33,2,0,10.40,136.66,false,26.45,52.9,0.5,Meridian,Returning,Referral,2025,Bronze,,0,,52.90,83.76,83.76
ORD50072,2025-09-28,C1053,South,Footwear,Loafers,In-Store,146.40,2,0,0.00,292.80,false,84.63,101.23,0.164,Meridian,Returning,Organic,2023,Bronze,,0,,169.26,123.54,123.54
ORD50433,2025-10-08,C1098,Midwest,Accessories,Baseball Cap,Mobile App,35.31,1,0.1,8.78,31.78,false,26.45,52.9,0.5,Meridian,New,Paid Social,2024,Silver,,0,,26.45,5.33,5.33
ORD50339,2025-05-30,C1025,West,Accessories,Baseball Cap,Mobile App,16.22,2,0.15,11.21,27.57,false,26.45,52.9,0.5,Meridian,New,Organic,2025,Bronze,,0,,52.90,-25.33,-25.33
ORD50680,2025-08-24,C1122,East,Home,Table Lamp,Online,65.98,2,0,0.00,131.96,false,26.19,45.15,0.42,Acme,New,Referral,2024,Silver,,0,,52.38,79.58,79.58
ORD50692,2025-11-18,C1138,West,Beauty,Face Serum,Online,15.76,3,0.1,10.11,42.55,false,17.07,37.93,0.55,Northwind,Returning,Referral,2023,Silver,,0,,51.21,-8.66,-8.66
ORD50910,2025-09-13,C1085,West,Home,Ceramic Mug,Online,65.95,2,0.1,11.93,118.71,false,27.46,47.34,0.42,Meridian,New,Organic,2024,Gold,,0,,54.92,63.79,63.79
ORD50538,2025-03-01,C1014,West,Accessories,Leather Belt,Online,75.82,2,0.2,4.84,121.31,false,26.41,52.82,0.5,Umbra,Returning,Email,2024,Silver,,0,,52.82,68.49,68.49
ORD50306,2025-04-12,C1044,West,Footwear,Canvas Sneakers,Online,65.73,3,0,9.39,197.19,false,93.6,111.96,0.164,Northwind,Returning,Organic,2025,Bronze,,0,,280.80,-83.61,-83.61
ORD50522,2025-10-09,C1020,South,Home,Throw Pillow,Online,70.87,3,0,11.91,212.61,true,26.26,45.27,0.42,Acme,Returning,Email,2024,Bronze,Defective,205.17,Y,78.78,133.83,-71.34
ORD50902,2025-11-06,C1004,South,Beauty,Face Serum,Online,43.99,1,0.45,11.05,24.19,false,17.07,37.93,0.55,Northwind,New,Email,2024,Bronze,,0,,17.07,7.12,7.12
ORD50200,2025-03-26,C1174,East,Accessories,Baseball Cap,In-Store,78.73,1,0.1,0.00,70.86,false,26.45,52.9,0.5,Meridian,New,Organic,2024,Bronze,,0,,26.45,44.41,44.41
ORD50507,2025-06-23,C1067,East,Beauty,Bath Set,Online,30.42,1,0.15,0.00,25.86,false,19.67,43.71,0.55,Umbra,New,Referral,2024,Silver,,0,,19.67,6.19,6.19
ORD50579,2025-11-09,C1057,South,Apparel,Denim Jacket,In-Store,69.76,3,0.1,0.00,188.35,false,45.49,79.95,0.431,Meridian,Returning,Referral,2025,Bronze,,0,,136.47,51.88,51.88
ORD50649,2025-10-03,C1044,West,Home,Cotton Throw,Mobile App,25.20,1,0,7.76,25.20,true,27.21,46.91,0.42,Acme,Returning,Organic,2025,Bronze,Wrong size / poor fit,23.59,N,27.21,-2.01,-25.60
ORD50615,2025-04-21,C1032,West,Accessories,Baseball Cap,Online,38.03,2,0.05,9.18,72.26,false,26.45,52.9,0.5,Meridian,New,Paid Social,2024,Silver,,0,,52.90,19.36,19.36
ORD50697,2025-10-09,C1117,Midwest,Footwear,Leather Boots,Online,104.11,2,0.05,8.14,197.81,false,94.79,113.39,0.164,Meridian,Returning,Organic,2024,Silver,,0,,189.58,8.23,8.23
ORD50839,2025-10-05,C1145,South,Beauty,Lip Balm,In-Store,21.45,2,0.15,0.00,36.46,false,16.19,35.98,0.55,Globex,New,Paid Social,2023,Bronze,,0,,32.38,4.08,4.08
ORD50142,2025-08-21,C1167,West,Footwear,Loafers,In-Store,99.51,2,0.15,0.00,169.17,false,84.63,101.23,0.164,Meridian,Returning,Email,2023,Bronze,,0,,169.26,-0.09,-0.09
ORD50553,2025-12-03,C1164,South,Accessories,Sunglasses,Online,80.10,3,0.15,3.64,204.25,false,26.16,52.33,0.5,Northwind,Returning,Organic,2024,Bronze,,0,,78.48,125.77,125.77
ORD50472,2025-06-24,C1140,Midwest,Footwear,Sandals,Online,111.45,1,0.05,0.00,105.88,false,103.25,123.51,0.164,Acme,Returning,Paid Social,2023,Bronze,,0,,103.25,2.63,2.63
ORD50020,2025-11-26,C1002,East,Beauty,Bath Set,In-Store,39.37,5,0,0.00,196.85,false,19.67,43.71,0.55,Umbra,VIP,Referral,2023,Bronze,,0,,98.35,98.50,98.50
ORD50701,2025-09-01,C1163,South,Accessories,Wool Scarf,In-Store,77.05,2,0.05,0.00,146.39,true,29.0,57.99,0.5,Northwind,New,Paid Social,2025,Bronze,Changed mind,126.54,N,58.00,88.39,-38.15
ORD50191,2025-07-24,C1122,East,Footwear,Sandals,Online,86.29,2,0.2,5.44,138.06,false,103.25,123.51,0.164,Acme,New,Referral,2024,Silver,,0,,206.50,-68.44,-68.44
ORD50374,2025-05-01,C1070,South,Apparel,Wool Sweater,Online,28.68,1,0.05,8.27,27.25,false,35.65,62.66,0.431,Acme,New,Paid Social,2024,Silver,,0,,35.65,-8.40,-8.40
ORD50831,2025-07-05,C1068,East,Apparel,Wool Sweater,Mobile App,77.57,1,0.4,0.00,46.54,true,35.65,62.66,0.431,Acme,New,Email,2025,Bronze,Not as described,45.31,Y,35.65,10.89,-34.42
ORD50857,2025-09-15,C1018,West,Apparel,Denim Jacket,Mobile App,43.23,1,0,5.17,43.23,false,45.49,79.95,0.431,Meridian,Returning,Referral,2023,Gold,,0,,45.49,-2.26,-2.26
ORD50039,2025-10-22,C1021,Midwest,Beauty,Hand Cream,Online,48.55,3,0.3,4.64,101.95,false,17.77,39.49,0.55,Northwind,New,Referral,2024,Silver,,0,,53.31,48.64,48.64
ORD50797,2025-01-11,C1139,Midwest,Beauty,Hand Cream,In-Store,14.48,1,0.2,0.00,11.58,false,17.77,39.49,0.55,Northwind,New,Paid Social,2025,Bronze,,0,,17.77,-6.19,-6.19
ORD50310,2025-05-09,C1115,Midwest,Home,Table Lamp,In-Store,45.76,3,0.05,0.00,130.42,false,26.19,45.15,0.42,Acme,VIP,Referral,2023,Gold,,0,,78.57,51.85,51.85
ORD50008,2025-04-16,C1152,South,Apparel,Chino Pants,In-Store,113.14,2,0,0.00,192.34,false,45.05,79.17,0.431,Meridian,New,Paid Social,2025,Silver,,0,,90.10,102.24,102.24
ORD50283,2025-10-28,C1105,East,Accessories,Tote Bag,Online,46.69,3,0,4.20,140.07,false,25.12,50.23,0.5,Globex,Returning,Organic,2023,Gold,,0,,75.36,64.71,64.71
ORD50628,2025-06-09,C1069,East,Beauty,Face Serum,Online,33.86,2,0,9.35,67.72,false,17.07,37.93,0.55,Northwind,Returning,Email,2024,Bronze,,0,,34.14,33.58,33.58
ORD50726,2025-06-07,C1004,South,Accessories,Leather Belt,Online,75.85,2,0.15,5.73,128.94,false,26.41,52.82,0.5,Umbra,New,Email,2024,Bronze,,0,,52.82,76.12,76.12
ORD50517,2025-12-31,C1094,South,Beauty,Lip Balm,Online,15.90,3,0.15,10.05,40.55,false,16.19,35.98,0.55,Globex,New,Paid Social,2025,Silver,,0,,48.57,-8.02,-8.02
ORD50599,2025-01-23,C1014,West,Beauty,Lip Balm,Online,61.67,2,0.1,6.61,111.01,false,16.19,35.98,0.55,Globex,Returning,Email,2024,Silver,,0,,32.38,78.63,78.63
ORD50131,2025-11-13,C1111,West,Beauty,Perfume,In-Store,16.98,3,0,0.00,38.20,false,15.84,35.21,0.55,Acme,New,Paid Social,2023,Silver,,0,,47.52,-9.32,-9.32
ORD50593,2025-03-02,C1103,West,Beauty,Hand Cream,Mobile App,30.48,5,0,8.61,152.40,false,17.77,39.49,0.55,Northwind,VIP,Organic,2024,Gold,,0,,88.85,63.55,63.55
ORD50032,2025-08-27,C1174,East,Footwear,Sandals,In-Store,57.34,1,0,0.00,54.47,false,103.25,123.51,0.164,Acme,New,Organic,2024,Bronze,,0,,103.25,-48.78,-48.78
ORD50124,2025-10-18,C1011,West,Accessories,Leather Belt,In-Store,80.35,4,0.05,0.00,305.33,false,26.41,52.82,0.5,Umbra,VIP,Email,2023,Gold,,0,,105.64,199.69,199.69
ORD50056,2025-02-15,C1160,West,Accessories,Sunglasses,In-Store,25.78,1,0,0.00,25.78,false,26.16,52.33,0.5,Northwind,New,Referral,2023,Bronze,,0,,26.16,-0.38,-0.38
ORD50290,2025-09-11,C1134,East,Footwear,Sandals,Online,159.51,3,0.1,9.78,430.68,false,103.25,123.51,0.164,Acme,Returning,Organic,2025,Bronze,,0,,309.75,120.93,120.93
ORD50061,2025-01-13,C1143,East,Accessories,Wool Scarf,Mobile App,22.06,2,0.05,4.77,41.91,false,29.0,57.99,0.5,Northwind,Returning,Email,2023,Bronze,,0,,58.00,-16.09,-16.09
ORD50849,2025-07-28,C1003,East,Footwear,Loafers,In-Store,140.51,2,0,0.00,281.02,false,84.63,101.23,0.164,Meridian,Returning,Organic,2023,Bronze,,0,,169.26,111.76,111.76
ORD50127,2025-12-22,C1064,South,Footwear,Canvas Sneakers,Mobile App,45.03,2,0.3,6.07,63.04,false,93.6,111.96,0.164,Northwind,Returning,Email,2024,Silver,,0,,187.20,-124.16,-124.16
ORD50559,2025-02-06,C1053,South,Home,Wall Art,Mobile App,34.59,3,0,4.55,103.77,true,28.69,49.47,0.42,Globex,Returning,Organic,2023,Bronze,,0,,86.07,17.70,17.70
ORD50387,2025-10-27,C1005,South,Beauty,Face Serum,Online,93.47,3,0.15,3.56,238.35,false,17.07,37.93,0.55,Northwind,VIP,Referral,2024,Silver,,0,,51.21,187.14,187.14
ORD50363,2025-11-03,C1060,Midwest,Apparel,Wool Sweater,Mobile App,97.52,1,0.15,8.95,82.89,false,35.65,62.66,0.431,Acme,Returning,Referral,2024,Silver,,0,,35.65,47.24,47.24
ORD50638,2025-08-24,C1011,West,Beauty,Bath Set,Online,60.73,3,0,3.72,173.08,false,19.67,43.71,0.55,Umbra,VIP,Email,2023,Gold,,0,,59.01,114.07,114.07
ORD50547,2025-05-30,C1159,Midwest,Home,Cotton Throw,Online,58.36,1,0.1,0.00,52.52,false,27.21,46.91,0.42,Acme,Returning,Organic,2025,Silver,,0,,27.21,25.31,25.31
ORD50212,2025-02-03,C1177,South,Apparel,Classic Tee,In-Store,146.48,3,0.4,0.00,263.66,false,40.01,70.32,0.431,Acme,VIP,Organic,2025,Silver,,0,,120.03,143.63,143.63
ORD50210,2025-06-03,C1017,Midwest,Beauty,Bath Set,In-Store,11.22,2,0,0.00,22.44,false,19.67,43.71,0.55,Umbra,New,Organic,2024,Bronze,,0,,39.34,-16.90,-16.90
ORD50438,2025-06-09,C1145,South,Home,Throw Pillow,Online,35.37,1,0,8.77,35.37,false,26.26,45.27,0.42,Acme,New,Paid Social,2023,Bronze,,0,,26.26,9.11,9.11
ORD50719,2025-04-27,C1091,West,Apparel,Denim Jacket,Online,75.81,1,0.1,5.74,68.23,false,45.49,79.95,0.431,Meridian,Returning,Paid Social,2023,Silver,,0,,45.49,22.74,22.74
ORD50192,2025-02-16,C1018,West,Accessories,Baseball Cap,Online,16.59,3,0.1,4.05,44.79,false,26.45,52.9,0.5,Meridian,Returning,Referral,2023,Gold,,0,,79.35,-34.56,-34.56
ORD50328,2025-08-27,C1031,South,Footwear,Sandals,Online,84.33,2,0,4.86,168.66,false,103.25,123.51,0.164,Acme,VIP,Referral,2024,Gold,,0,,206.50,-37.84,-37.84
ORD50345,2025-10-06,C1121,West,Footwear,Loafers,Online,62.71,1,0,5.12,62.71,false,84.63,101.23,0.164,Meridian,Returning,Email,2023,Bronze,,0,,84.63,-21.92,-21.92
ORD50764,2025-04-09,C1178,East,Footwear,Sandals,Mobile App,205.95,4,0,7.51,823.80,false,103.25,123.51,0.164,Acme,VIP,Referral,2024,Gold,,0,,413.00,410.80,410.80
ORD50742,2025-03-01,C1012,West,Home,Ceramic Mug,Mobile App,22.66,1,0,7.80,22.66,false,27.46,47.34,0.42,Meridian,Returning,Organic,2025,Bronze,,0,,27.46,-4.80,-4.80
ORD50644,2025-02-23,C1038,Midwest,Home,Table Lamp,Online,31.16,2,0,10.39,62.32,false,26.19,45.15,0.42,Acme,New,Organic,2024,Bronze,,0,,52.38,9.94,9.94
ORD50247,2025-10-29,C1149,West,Accessories,Sunglasses,Online,20.19,1,0.15,9.65,17.16,false,26.16,52.33,0.5,Northwind,New,Paid Social,2023,Bronze,,0,,26.16,-9.00,-9.00
ORD50314,2025-08-26,C1100,West,Beauty,Lip Balm,Online,65.15,3,0,5.83,195.45,false,16.19,35.98,0.55,Globex,VIP,Paid Social,2025,Gold,,0,,48.57,146.88,146.88
ORD50741,2025-12-19,C1147,East,Accessories,Sunglasses,In-Store,54.11,2,0.1,0.00,97.40,false,26.16,52.33,0.5,Northwind,Returning,Referral,2024,Silver,,0,,52.32,45.08,45.08
ORD50098,2025-12-08,C1074,West,Footwear,Leather Boots,In-Store,152.19,2,0.2,0.00,243.50,false,94.79,113.39,0.164,Meridian,New,Paid Social,2023,Bronze,,0,,189.58,53.92,53.92
ORD50011,2025-07-05,C1009,West,Accessories,Leather Belt,In-Store,81.31,1,0,0.00,81.31,false,26.41,52.82,0.5,Umbra,Returning,Email,2023,Gold,,0,,26.41,54.90,54.90
ORD50908,2025-11-20,C1141,East,Accessories,Tote Bag,Mobile App,42.97,1,0.1,5.66,38.67,false,25.12,50.23,0.5,Globex,Returning,Referral,2024,Bronze,,0,,25.12,13.55,13.55
ORD50531,2025-02-08,C1175,East,Beauty,Hand Cream,In-Store,47.13,1,0,0.00,47.13,false,17.77,39.49,0.55,Northwind,New,Organic,2023,Gold,,0,,17.77,29.36,29.36
ORD50660,2025-03-25,C1050,West,Beauty,Face Serum,Online,34.47,2,0,11.25,68.94,false,17.07,37.93,0.55,Northwind,New,Email,2024,Bronze,,0,,34.14,34.80,34.80
ORD50647,2025-12-21,C1127,South,Home,Wall Art,Online,42.93,2,0.05,10.97,81.57,false,28.69,49.47,0.42,Globex,New,Paid Social,2024,Silver,,0,,57.38,24.19,24.19
ORD50386,2025-03-10,C1003,East,Home,Wall Art,In-Store,34.31,3,0.1,0.00,92.64,true,28.69,49.47,0.42,Globex,Returning,Organic,2023,Bronze,Late delivery,88.78,N,86.07,6.57,-82.21
ORD50592,2025-11-25,C1115,Midwest,Beauty,Perfume,Online,56.42,6,0.25,5.95,253.89,false,15.84,35.21,0.55,Acme,VIP,Referral,2023,Gold,,0,,95.04,158.85,158.85
ORD50331,2025-01-26,C1015,West,Home,Wall Art,Online,19.53,2,0.15,11.06,33.20,false,28.69,49.47,0.42,Globex,New,Email,2025,Silver,,0,,57.38,-24.18,-24.18
ORD50904,2025-06-08,C1161,Midwest,Beauty,Bath Set,Mobile App,18.94,5,0.15,0.00,80.50,false,19.67,43.71,0.55,Umbra,VIP,Referral,2025,Gold,,0,,98.35,-17.85,-17.85
ORD50890,2025-04-07,C1080,West,Home,Cotton Throw,In-Store,19.35,1,0,0.00,19.35,false,27.21,46.91,0.42,Acme,Returning,Email,2024,Silver,,0,,27.21,-7.86,-7.86
ORD50177,2025-08-19,C1074,West,Footwear,,In-Store,105.47,1,0,0.00,105.47,false,,,,,New,Paid Social,2023,Bronze,,0,,,,
ORD50558,2025-05-18,C1126,East,Footwear,Leather Boots,Online,65.05,1,0.15,0.00,55.29,false,94.79,113.39,0.164,Meridian,New,Paid Social,2024,Silver,,0,,94.79,-39.50,-39.50
ORD50720,2025-02-12,C1049,West,Footwear,Leather Boots,Online,173.96,2,0.05,4.83,330.52,false,94.79,113.39,0.164,Meridian,New,Paid Social,2024,Gold,,0,,189.58,140.94,140.94
ORD50670,2025-02-19,C1122,East,Beauty,Bath Set,In-Store,62.38,1,0.1,0.00,56.14,false,19.67,43.71,0.55,Umbra,New,Referral,2024,Silver,,0,,19.67,36.47,36.47
ORD50182,2025-03-23,C1083,West,Home,Table Lamp,In-Store,44.13,2,0.3,0.00,61.78,false,26.19,45.15,0.42,Acme,New,Paid Social,2025,Gold,,0,,52.38,9.40,9.40
ORD50449,2025-11-13,C1157,South,Footwear,Running Shoes,Mobile App,174.26,2,0.15,11.55,296.24,false,94.62,113.18,0.164,Meridian,Returning,Organic,2024,Silver,,0,,189.24,107.00,107.00
ORD50392,2025-07-01,C1066,South,Beauty,Face Serum,Online,49.44,4,0,0.00,197.76,false,17.07,37.93,0.55,Northwind,Returning,Email,2025,Bronze,,0,,68.28,129.48,129.48
ORD50222,2025-05-09,C1167,West,Accessories,Baseball Cap,In-Store,38.59,2,0.15,0.00,65.60,false,26.45,52.9,0.5,Meridian,Returning,Email,2023,Bronze,,0,,52.90,12.70,12.70
ORD50080,2025-03-19,C1099,Midwest,Footwear,Loafers,Online,71.82,5,0.1,11.34,323.19,false,84.63,101.23,0.164,Meridian,VIP,Email,2023,Silver,,0,,423.15,-99.96,-99.96
ORD50694,2025-06-24,C1030,South,Beauty,Bath Set,Online,58.26,3,0.4,0.00,104.87,false,19.67,43.71,0.55,Umbra,Returning,Referral,2023,Bronze,,0,,59.01,45.86,45.86
ORD50596,2025-12-01,C1059,West,Beauty,Hand Cream,Online,37.50,2,0.15,8.29,63.75,false,17.77,39.49,0.55,Northwind,New,Paid Social,2024,Bronze,,0,,35.54,28.21,28.21
ORD50050,2025-06-25,C1044,West,Apparel,Summer Dress,Online,68.77,3,0,11.31,206.31,false,40.56,71.29,0.431,Globex,Returning,Organic,2025,Bronze,,0,,121.68,84.63,84.63
ORD50421,2025-07-25,C1127,South,Home,Table Lamp,In-Store,73.67,3,0.1,0.00,198.91,false,26.19,45.15,0.42,Acme,New,Paid Social,2024,Silver,,0,,78.57,120.34,120.34
ORD50486,2025-10-10,C1112,Midwest,Home,Wall Art,In-Store,68.31,1,0.15,0.00,58.06,false,28.69,49.47,0.42,Globex,New,Referral,2023,Bronze,,0,,28.69,29.37,29.37
ORD50203,2025-08-05,C1169,West,Home,Throw Pillow,Mobile App,100.53,2,0,11.38,201.06,false,26.26,45.27,0.42,Acme,VIP,Referral,2024,Gold,,0,,52.52,148.54,148.54
ORD50383,2025-10-15,C1049,West,Footwear,Sandals,Online,61.59,1,0.2,10.48,49.27,false,103.25,123.51,0.164,Acme,New,Paid Social,2024,Gold,,0,,103.25,-53.98,-53.98
ORD50323,2025-12-27,C1023,West,Apparel,Summer Dress,In-Store,75.36,2,0,0.00,82.90,true,40.56,71.29,0.431,Globex,VIP,Organic,2024,Gold,Wrong size / poor fit,72.47,N,81.12,1.78,-70.69
ORD50077,2025-11-16,C1005,South,Apparel,Classic Tee,In-Store,86.93,6,0.15,0.00,443.34,false,40.01,70.32,0.431,Acme,VIP,Referral,2024,Silver,,0,,240.06,203.28,203.28
ORD50157,2025-11-19,C1006,East,Apparel,Summer Dress,Online,101.94,2,0.15,5.11,173.30,false,40.56,71.29,0.431,Globex,Returning,Organic,2023,Bronze,,0,,81.12,92.18,92.18
ORD50208,2025-06-05,C1005,South,Accessories,Sunglasses,Online,80.78,3,0,6.85,242.34,false,26.16,52.33,0.5,Northwind,VIP,Referral,2024,Silver,,0,,78.48,163.86,163.86
ORD50867,2025-06-15,C1146,Midwest,Apparel,Chino Pants,Online,62.48,1,0.05,6.15,59.36,false,45.05,79.17,0.431,Meridian,New,Email,2023,Bronze,,0,,45.05,14.31,14.31
ORD50305,2025-11-07,C1063,East,Home,Wall Art,In-Store,79.88,3,0.1,0.00,215.68,false,28.69,49.47,0.42,Globex,Returning,Email,2024,Bronze,,0,,86.07,129.61,129.61
ORD50565,2025-08-07,C1026,West,Accessories,Baseball Cap,Mobile App,40.52,2,0.2,9.41,64.83,true,26.45,52.9,0.5,Meridian,Returning,Referral,2023,Bronze,Wrong size / poor fit,57.19,N,52.90,11.93,-45.26
ORD50284,2025-07-24,C1105,East,Beauty,Hand Cream,Online,44.66,3,0.05,10.49,127.28,false,17.77,39.49,0.55,Northwind,Returning,Organic,2023,Gold,,0,,53.31,73.97,73.97
ORD50489,2025-12-16,C1091,West,Home,Cotton Throw,Mobile App,46.80,1,0.3,7.57,32.76,false,27.21,46.91,0.42,Acme,Returning,Paid Social,2023,Silver,,0,,27.21,5.55,5.55
ORD50753,2025-01-08,C1100,West,Beauty,Perfume,In-Store,25.73,2,0,0.00,51.46,false,15.84,35.21,0.55,Acme,VIP,Paid Social,2025,Gold,,0,,31.68,19.78,19.78
